vehicle_id,route_id,stop_id,timestamp,ticket_count,capacity,day_type,time_slot,occupancy_percentage,crowd_level
BUS_NGP_150,R_NGP_08,Dharampeth,01-01-2026 16:37,9,60,Weekday,Evening,15,LOW
BUS_NGP_141,R_NGP_12,Manewada,11-01-2026 06:27,1,40,Weekend,Morning,2,LOW
BUS_NGP_068,R_NGP_08,Medical_Square,16-01-2026 22:48,20,45,Weekday,Night,44,MEDIUM
BUS_NGP_114,R_NGP_08,Dharampeth,04-01-2026 03:43,15,60,Weekend,Night,25,LOW
BUS_NGP_110,R_NGP_03,Sitabuldi,26-01-2026 23:34,39,60,Weekday,Night,65,MEDIUM
BUS_NGP_176,R_NGP_12,Reshimbagh,08-01-2026 20:07,25,45,Weekday,Evening,55,MEDIUM
BUS_NGP_039,R_NGP_03,Zero_Mile,10-01-2026 11:02,12,55,Weekend,Afternoon,21,LOW
BUS_NGP_109,R_NGP_21,MIHAN,20-01-2026 16:31,17,60,Weekday,Evening,28,LOW
BUS_NGP_021,R_NGP_21,Hingna,14-01-2026 03:07,15,40,Weekday,Night,37,LOW
BUS_NGP_171,R_NGP_21,Hingna,24-01-2026 18:40,56,60,Weekend,Evening,93,HIGH
BUS_NGP_044,R_NGP_21,Wadi,11-01-2026 15:50,23,40,Weekend,Afternoon,57,MEDIUM
BUS_NGP_093,R_NGP_03,Sadar,17-01-2026 19:49,59,60,Weekend,Evening,98,HIGH
BUS_NGP_140,R_NGP_08,Dharampeth,10-01-2026 18:59,32,40,Weekend,Evening,80,HIGH
BUS_NGP_190,R_NGP_03,Sadar,13-01-2026 19:24,41,60,Weekday,Evening,68,MEDIUM
BUS_NGP_090,R_NGP_12,Reshimbagh,15-01-2026 22:26,6,40,Weekday,Night,15,LOW
BUS_NGP_054,R_NGP_21,Wadi,27-01-2026 22:18,11,55,Weekday,Night,20,LOW
BUS_NGP_128,R_NGP_12,Sakkardara,07-01-2026 15:51,7,55,Weekday,Afternoon,12,LOW
BUS_NGP_135,R_NGP_21,Wadi,30-01-2026 17:22,2,55,Weekday,Evening,3,LOW
BUS_NGP_077,R_NGP_12,Reshimbagh,04-01-2026 15:18,22,40,Weekend,Afternoon,55,MEDIUM
BUS_NGP_100,R_NGP_12,Manewada,19-01-2026 03:46,8,40,Weekday,Night,20,LOW
BUS_NGP_145,R_NGP_21,MIHAN,14-01-2026 04:41,21,45,Weekday,Night,46,MEDIUM
BUS_NGP_047,R_NGP_21,MIHAN,17-01-2026 21:19,1,50,Weekend,Night,2,LOW
BUS_NGP_042,R_NGP_08,Dharampeth,16-01-2026 15:27,20,50,Weekday,Afternoon,40,MEDIUM
BUS_NGP_155,R_NGP_03,Sadar,17-01-2026 20:41,18,60,Weekend,Evening,30,LOW
BUS_NGP_081,R_NGP_03,Sadar,14-01-2026 06:46,14,45,Weekday,Morning,31,LOW
BUS_NGP_173,R_NGP_21,MIHAN,03-01-2026 06:57,13,55,Weekend,Morning,23,LOW
BUS_NGP_075,R_NGP_12,Reshimbagh,08-01-2026 08:55,37,40,Weekday,Morning,92,HIGH
BUS_NGP_166,R_NGP_21,MIHAN,02-01-2026 04:18,20,50,Weekday,Night,40,MEDIUM
BUS_NGP_040,R_NGP_21,Wadi,17-01-2026 10:38,19,45,Weekend,Morning,42,MEDIUM
BUS_NGP_167,R_NGP_03,Sadar,09-01-2026 02:16,8,40,Weekday,Night,20,LOW
BUS_NGP_183,R_NGP_08,Ajni,31-01-2026 04:55,14,45,Weekend,Night,31,LOW
BUS_NGP_125,R_NGP_08,Dharampeth,30-01-2026 11:29,16,40,Weekday,Afternoon,40,MEDIUM
BUS_NGP_129,R_NGP_21,Wadi,05-01-2026 04:30,25,55,Weekday,Night,45,MEDIUM
BUS_NGP_035,R_NGP_21,MIHAN,11-01-2026 03:09,9,40,Weekend,Night,22,LOW
BUS_NGP_016,R_NGP_08,Ajni,18-01-2026 18:16,36,40,Weekend,Evening,90,HIGH
BUS_NGP_135,R_NGP_08,Law_College_Sq,04-01-2026 12:04,8,40,Weekend,Afternoon,20,LOW
BUS_NGP_065,R_NGP_12,Manewada,09-01-2026 02:11,18,60,Weekday,Night,30,LOW
BUS_NGP_177,R_NGP_12,Sakkardara,07-01-2026 06:45,14,50,Weekday,Morning,28,LOW
BUS_NGP_035,R_NGP_12,Reshimbagh,07-01-2026 00:51,21,45,Weekday,Night,46,MEDIUM
BUS_NGP_118,R_NGP_03,Zero_Mile,25-01-2026 20:45,15,40,Weekend,Evening,37,LOW
BUS_NGP_175,R_NGP_21,Hingna,21-01-2026 23:19,31,45,Weekday,Night,68,MEDIUM
BUS_NGP_067,R_NGP_21,Hingna,20-01-2026 17:23,8,60,Weekday,Evening,13,LOW
BUS_NGP_152,R_NGP_12,Reshimbagh,13-01-2026 17:40,14,55,Weekday,Evening,25,LOW
BUS_NGP_058,R_NGP_08,Ajni,03-01-2026 23:07,24,45,Weekend,Night,53,MEDIUM
BUS_NGP_085,R_NGP_12,Manewada,28-01-2026 03:32,18,55,Weekday,Night,32,LOW
BUS_NGP_148,R_NGP_12,Manewada,03-01-2026 03:00,0,40,Weekend,Night,0,LOW
BUS_NGP_187,R_NGP_03,Sitabuldi,04-01-2026 00:52,9,40,Weekend,Night,22,LOW
BUS_NGP_196,R_NGP_08,Ajni,08-01-2026 03:01,17,60,Weekday,Night,28,LOW
BUS_NGP_072,R_NGP_03,Sitabuldi,27-01-2026 05:39,36,55,Weekday,Night,65,MEDIUM
BUS_NGP_159,R_NGP_03,Ajni,24-01-2026 12:00,26,40,Weekend,Afternoon,65,MEDIUM
BUS_NGP_179,R_NGP_03,Sitabuldi,16-01-2026 09:24,36,45,Weekday,Morning,80,HIGH
BUS_NGP_117,R_NGP_03,Ajni,06-01-2026 03:06,9,45,Weekday,Night,20,LOW
BUS_NGP_110,R_NGP_03,Ajni,01-01-2026 23:37,32,55,Weekday,Night,58,MEDIUM
BUS_NGP_061,R_NGP_08,Law_College_Sq,10-01-2026 16:08,30,60,Weekend,Evening,50,MEDIUM
BUS_NGP_187,R_NGP_08,Law_College_Sq,18-01-2026 08:48,55,60,Weekend,Morning,91,HIGH
BUS_NGP_037,R_NGP_12,Reshimbagh,11-01-2026 00:40,13,55,Weekend,Night,23,LOW
BUS_NGP_028,R_NGP_08,Dharampeth,28-01-2026 02:59,12,50,Weekday,Night,24,LOW
BUS_NGP_029,R_NGP_12,Sitabuldi,09-01-2026 18:38,45,60,Weekday,Evening,75,HIGH
BUS_NGP_142,R_NGP_12,Reshimbagh,13-01-2026 12:06,11,55,Weekday,Afternoon,20,LOW
BUS_NGP_063,R_NGP_03,Sadar,08-01-2026 18:47,40,50,Weekday,Evening,80,HIGH
BUS_NGP_007,R_NGP_08,Medical_Square,09-01-2026 22:31,33,50,Weekday,Night,66,MEDIUM
BUS_NGP_178,R_NGP_08,Medical_Square,02-01-2026 21:39,5,55,Weekday,Night,9,LOW
BUS_NGP_091,R_NGP_12,Sakkardara,27-01-2026 00:22,2,55,Weekday,Night,3,LOW
BUS_NGP_104,R_NGP_08,Dharampeth,13-01-2026 03:52,20,50,Weekday,Night,40,MEDIUM
BUS_NGP_109,R_NGP_21,Hingna,15-01-2026 08:41,52,60,Weekday,Morning,86,HIGH
BUS_NGP_062,R_NGP_12,Sakkardara,27-01-2026 01:54,20,50,Weekday,Night,40,MEDIUM
BUS_NGP_103,R_NGP_12,Sitabuldi,08-01-2026 13:19,7,60,Weekday,Afternoon,11,LOW
BUS_NGP_082,R_NGP_21,MIHAN,10-01-2026 17:35,15,60,Weekend,Evening,25,LOW
BUS_NGP_197,R_NGP_08,Dharampeth,16-01-2026 14:44,23,55,Weekday,Afternoon,41,MEDIUM
BUS_NGP_051,R_NGP_21,Wardha_Road,25-01-2026 04:11,36,55,Weekend,Night,65,MEDIUM
BUS_NGP_050,R_NGP_21,Hingna,07-01-2026 15:37,10,60,Weekday,Afternoon,16,LOW
BUS_NGP_186,R_NGP_08,Medical_Square,30-01-2026 01:18,0,45,Weekday,Night,0,LOW
BUS_NGP_055,R_NGP_12,Sakkardara,04-01-2026 04:11,23,45,Weekend,Night,51,MEDIUM
BUS_NGP_156,R_NGP_08,Medical_Square,12-01-2026 11:35,21,45,Weekday,Afternoon,46,MEDIUM
BUS_NGP_106,R_NGP_12,Sitabuldi,11-01-2026 14:45,18,40,Weekend,Afternoon,45,MEDIUM
BUS_NGP_109,R_NGP_03,Sitabuldi,28-01-2026 14:05,2,50,Weekday,Afternoon,4,LOW
BUS_NGP_045,R_NGP_12,Reshimbagh,13-01-2026 17:06,21,40,Weekday,Evening,52,MEDIUM
BUS_NGP_056,R_NGP_12,Manewada,03-01-2026 07:24,13,60,Weekend,Morning,21,LOW
BUS_NGP_111,R_NGP_21,MIHAN,20-01-2026 11:45,13,50,Weekday,Afternoon,26,LOW
BUS_NGP_023,R_NGP_03,Ajni,26-01-2026 14:19,29,50,Weekday,Afternoon,57,MEDIUM
BUS_NGP_085,R_NGP_21,Hingna,17-01-2026 18:45,38,45,Weekend,Evening,84,HIGH
BUS_NGP_091,R_NGP_08,Dharampeth,22-01-2026 16:59,24,50,Weekday,Evening,48,MEDIUM
BUS_NGP_196,R_NGP_03,Sitabuldi,04-01-2026 05:53,38,60,Weekend,Night,63,MEDIUM
BUS_NGP_047,R_NGP_12,Manewada,02-01-2026 21:49,16,45,Weekday,Night,35,LOW
BUS_NGP_186,R_NGP_03,Sitabuldi,05-01-2026 21:55,20,40,Weekday,Night,50,MEDIUM
BUS_NGP_042,R_NGP_12,Sitabuldi,28-01-2026 06:36,17,45,Weekday,Morning,37,LOW
BUS_NGP_013,R_NGP_03,Zero_Mile,22-01-2026 05:38,3,45,Weekday,Night,6,LOW
BUS_NGP_199,R_NGP_08,Medical_Square,14-01-2026 23:39,20,50,Weekday,Night,40,MEDIUM
BUS_NGP_122,R_NGP_08,Law_College_Sq,10-01-2026 22:08,20,60,Weekend,Night,33,LOW
BUS_NGP_020,R_NGP_08,Medical_Square,09-01-2026 20:07,26,50,Weekday,Evening,52,MEDIUM
BUS_NGP_101,R_NGP_08,Dharampeth,01-01-2026 08:16,33,55,Weekday,Morning,60,MEDIUM
BUS_NGP_131,R_NGP_21,MIHAN,28-01-2026 19:48,51,60,Weekday,Evening,85,HIGH
BUS_NGP_106,R_NGP_03,Sadar,18-01-2026 21:19,1,45,Weekend,Night,2,LOW
BUS_NGP_101,R_NGP_03,Zero_Mile,15-01-2026 17:51,32,60,Weekday,Evening,53,MEDIUM
BUS_NGP_110,R_NGP_21,Hingna,28-01-2026 10:10,29,55,Weekday,Morning,52,MEDIUM
BUS_NGP_104,R_NGP_21,MIHAN,09-01-2026 13:16,29,60,Weekday,Afternoon,48,MEDIUM
BUS_NGP_081,R_NGP_12,Manewada,22-01-2026 05:16,18,40,Weekday,Night,45,MEDIUM
BUS_NGP_171,R_NGP_12,Manewada,07-01-2026 16:15,27,45,Weekday,Evening,60,MEDIUM
BUS_NGP_199,R_NGP_08,Ajni,22-01-2026 10:54,3,45,Weekday,Morning,6,LOW
BUS_NGP_011,R_NGP_12,Sakkardara,19-01-2026 18:48,45,60,Weekday,Evening,75,HIGH
BUS_NGP_177,R_NGP_03,Zero_Mile,12-01-2026 10:16,2,45,Weekday,Morning,4,LOW
BUS_NGP_109,R_NGP_03,Zero_Mile,01-01-2026 11:10,15,60,Weekday,Afternoon,25,LOW
BUS_NGP_020,R_NGP_21,Wardha_Road,22-01-2026 07:29,35,55,Weekday,Morning,63,MEDIUM
BUS_NGP_042,R_NGP_03,Ajni,26-01-2026 00:43,10,45,Weekday,Night,22,LOW
BUS_NGP_155,R_NGP_03,Sitabuldi,07-01-2026 14:07,5,45,Weekday,Afternoon,11,LOW
BUS_NGP_157,R_NGP_08,Medical_Square,27-01-2026 03:27,12,45,Weekday,Night,26,LOW
BUS_NGP_176,R_NGP_08,Law_College_Sq,13-01-2026 15:09,5,60,Weekday,Afternoon,8,LOW
BUS_NGP_144,R_NGP_21,Hingna,01-01-2026 07:21,4,55,Weekday,Morning,7,LOW
BUS_NGP_148,R_NGP_03,Zero_Mile,06-01-2026 19:08,57,60,Weekday,Evening,95,HIGH
BUS_NGP_032,R_NGP_12,Sitabuldi,17-01-2026 08:03,37,55,Weekend,Morning,67,MEDIUM
BUS_NGP_064,R_NGP_21,Hingna,26-01-2026 08:55,57,60,Weekday,Morning,95,HIGH
BUS_NGP_056,R_NGP_12,Manewada,26-01-2026 05:53,32,50,Weekday,Night,64,MEDIUM
BUS_NGP_055,R_NGP_08,Law_College_Sq,26-01-2026 13:57,25,45,Weekday,Afternoon,55,MEDIUM
BUS_NGP_012,R_NGP_12,Sakkardara,14-01-2026 21:02,4,60,Weekday,Night,6,LOW
BUS_NGP_040,R_NGP_03,Ajni,29-01-2026 11:43,27,40,Weekday,Afternoon,67,MEDIUM
BUS_NGP_158,R_NGP_08,Medical_Square,13-01-2026 06:55,35,60,Weekday,Morning,58,MEDIUM
BUS_NGP_027,R_NGP_21,Wadi,08-01-2026 15:29,16,60,Weekday,Afternoon,26,LOW
BUS_NGP_196,R_NGP_03,Sitabuldi,21-01-2026 20:52,6,40,Weekday,Evening,15,LOW
BUS_NGP_031,R_NGP_21,Wardha_Road,22-01-2026 13:58,12,40,Weekday,Afternoon,30,LOW
BUS_NGP_186,R_NGP_21,MIHAN,27-01-2026 04:21,22,60,Weekday,Night,36,LOW
BUS_NGP_007,R_NGP_03,Ajni,08-01-2026 17:42,24,40,Weekday,Evening,60,MEDIUM
BUS_NGP_084,R_NGP_21,Wardha_Road,20-01-2026 20:39,2,40,Weekday,Evening,5,LOW
BUS_NGP_106,R_NGP_08,Ajni,15-01-2026 17:59,15,40,Weekday,Evening,37,LOW
BUS_NGP_017,R_NGP_08,Medical_Square,04-01-2026 12:04,11,50,Weekend,Afternoon,22,LOW
BUS_NGP_078,R_NGP_12,Manewada,23-01-2026 04:12,13,40,Weekday,Night,32,LOW
BUS_NGP_139,R_NGP_03,Ajni,22-01-2026 23:29,24,45,Weekday,Night,53,MEDIUM
BUS_NGP_134,R_NGP_08,Law_College_Sq,31-01-2026 00:14,3,60,Weekend,Night,5,LOW
BUS_NGP_177,R_NGP_21,MIHAN,12-01-2026 19:03,49,50,Weekday,Evening,98,HIGH
BUS_NGP_058,R_NGP_12,Sakkardara,09-01-2026 14:22,19,45,Weekday,Afternoon,42,MEDIUM
BUS_NGP_020,R_NGP_03,Sadar,05-01-2026 01:14,26,45,Weekday,Night,57,MEDIUM
BUS_NGP_051,R_NGP_08,Ajni,17-01-2026 03:59,7,45,Weekend,Night,15,LOW
BUS_NGP_175,R_NGP_12,Reshimbagh,23-01-2026 06:56,4,50,Weekday,Morning,8,LOW
BUS_NGP_003,R_NGP_12,Manewada,05-01-2026 09:24,34,45,Weekday,Morning,75,HIGH
BUS_NGP_117,R_NGP_12,Sakkardara,09-01-2026 15:27,24,50,Weekday,Afternoon,48,MEDIUM
BUS_NGP_160,R_NGP_03,Sitabuldi,21-01-2026 08:28,46,55,Weekday,Morning,83,HIGH
BUS_NGP_035,R_NGP_08,Medical_Square,25-01-2026 23:56,2,55,Weekend,Night,3,LOW
BUS_NGP_074,R_NGP_21,Wardha_Road,11-01-2026 03:20,19,45,Weekend,Night,42,MEDIUM
BUS_NGP_074,R_NGP_03,Sitabuldi,17-01-2026 12:37,29,50,Weekend,Afternoon,57,MEDIUM
BUS_NGP_035,R_NGP_08,Ajni,12-01-2026 15:08,27,60,Weekday,Afternoon,45,MEDIUM
BUS_NGP_025,R_NGP_08,Law_College_Sq,25-01-2026 18:46,32,40,Weekend,Evening,80,HIGH
BUS_NGP_174,R_NGP_12,Sakkardara,07-01-2026 11:58,26,45,Weekday,Afternoon,57,MEDIUM
BUS_NGP_090,R_NGP_03,Sadar,20-01-2026 02:41,28,40,Weekday,Night,70,MEDIUM
BUS_NGP_024,R_NGP_08,Dharampeth,09-01-2026 01:22,23,60,Weekday,Night,38,LOW
BUS_NGP_076,R_NGP_08,Medical_Square,20-01-2026 20:05,14,45,Weekday,Evening,31,LOW
BUS_NGP_028,R_NGP_12,Manewada,05-01-2026 14:25,3,55,Weekday,Afternoon,5,LOW
BUS_NGP_104,R_NGP_08,Law_College_Sq,27-01-2026 10:06,3,40,Weekday,Morning,7,LOW
BUS_NGP_160,R_NGP_08,Ajni,28-01-2026 23:16,1,50,Weekday,Night,2,LOW
BUS_NGP_146,R_NGP_21,Wadi,22-01-2026 09:00,40,45,Weekday,Morning,88,HIGH
BUS_NGP_027,R_NGP_21,Wadi,28-01-2026 19:45,47,60,Weekday,Evening,78,HIGH
BUS_NGP_009,R_NGP_12,Sakkardara,06-01-2026 18:50,24,40,Weekday,Evening,60,MEDIUM
BUS_NGP_127,R_NGP_03,Sadar,11-01-2026 12:23,1,40,Weekend,Afternoon,2,LOW
BUS_NGP_151,R_NGP_03,Sitabuldi,24-01-2026 22:41,29,55,Weekend,Night,52,MEDIUM
BUS_NGP_104,R_NGP_12,Reshimbagh,27-01-2026 03:27,1,45,Weekday,Night,2,LOW
BUS_NGP_176,R_NGP_12,Reshimbagh,10-01-2026 02:01,20,60,Weekend,Night,33,LOW
BUS_NGP_008,R_NGP_03,Sitabuldi,10-01-2026 08:22,40,60,Weekend,Morning,66,MEDIUM
BUS_NGP_160,R_NGP_03,Sitabuldi,06-01-2026 08:04,44,50,Weekday,Morning,88,HIGH
BUS_NGP_136,R_NGP_12,Reshimbagh,26-01-2026 00:14,13,45,Weekday,Night,28,LOW
BUS_NGP_198,R_NGP_21,Hingna,23-01-2026 20:13,19,40,Weekday,Evening,47,MEDIUM
BUS_NGP_184,R_NGP_12,Sakkardara,12-01-2026 04:23,9,45,Weekday,Night,20,LOW
BUS_NGP_145,R_NGP_03,Sitabuldi,10-01-2026 23:37,30,55,Weekend,Night,54,MEDIUM
BUS_NGP_014,R_NGP_12,Sitabuldi,02-01-2026 18:19,36,50,Weekday,Evening,72,MEDIUM
BUS_NGP_007,R_NGP_08,Medical_Square,05-01-2026 04:45,12,50,Weekday,Night,24,LOW
BUS_NGP_029,R_NGP_03,Sitabuldi,18-01-2026 16:43,9,45,Weekend,Evening,20,LOW
BUS_NGP_161,R_NGP_03,Sadar,22-01-2026 13:55,4,40,Weekday,Afternoon,10,LOW
BUS_NGP_183,R_NGP_03,Sitabuldi,05-01-2026 08:11,34,45,Weekday,Morning,75,HIGH
BUS_NGP_106,R_NGP_21,Wadi,02-01-2026 14:52,0,45,Weekday,Afternoon,0,LOW
BUS_NGP_178,R_NGP_12,Manewada,12-01-2026 10:12,7,40,Weekday,Morning,17,LOW
BUS_NGP_031,R_NGP_08,Dharampeth,20-01-2026 04:59,14,60,Weekday,Night,23,LOW
BUS_NGP_049,R_NGP_12,Sitabuldi,29-01-2026 17:00,24,50,Weekday,Evening,48,MEDIUM
BUS_NGP_041,R_NGP_08,Law_College_Sq,18-01-2026 20:05,22,55,Weekend,Evening,40,MEDIUM
BUS_NGP_158,R_NGP_03,Ajni,07-01-2026 17:53,7,50,Weekday,Evening,14,LOW
BUS_NGP_096,R_NGP_03,Sitabuldi,22-01-2026 02:25,26,60,Weekday,Night,43,MEDIUM
BUS_NGP_180,R_NGP_08,Medical_Square,07-01-2026 22:53,6,45,Weekday,Night,13,LOW
BUS_NGP_165,R_NGP_21,Wardha_Road,15-01-2026 01:30,38,55,Weekday,Night,69,MEDIUM
BUS_NGP_095,R_NGP_08,Ajni,15-01-2026 03:56,2,40,Weekday,Night,5,LOW
BUS_NGP_017,R_NGP_21,Hingna,17-01-2026 03:56,38,55,Weekend,Night,69,MEDIUM
BUS_NGP_170,R_NGP_03,Ajni,04-01-2026 04:25,23,45,Weekend,Night,51,MEDIUM
BUS_NGP_155,R_NGP_12,Reshimbagh,22-01-2026 00:25,21,45,Weekday,Night,46,MEDIUM
BUS_NGP_025,R_NGP_08,Law_College_Sq,18-01-2026 20:32,0,60,Weekend,Evening,0,LOW
BUS_NGP_123,R_NGP_03,Sadar,04-01-2026 16:40,9,55,Weekend,Evening,16,LOW
BUS_NGP_197,R_NGP_21,Wadi,18-01-2026 22:40,12,50,Weekend,Night,24,LOW
BUS_NGP_095,R_NGP_12,Manewada,17-01-2026 03:43,22,60,Weekend,Night,36,LOW
BUS_NGP_045,R_NGP_21,Wadi,11-01-2026 04:09,1,40,Weekend,Night,2,LOW
BUS_NGP_131,R_NGP_21,Wadi,08-01-2026 02:54,9,60,Weekday,Night,15,LOW
BUS_NGP_111,R_NGP_21,Wadi,03-01-2026 05:53,24,55,Weekend,Night,43,MEDIUM
BUS_NGP_087,R_NGP_21,MIHAN,24-01-2026 11:06,29,45,Weekend,Afternoon,64,MEDIUM
BUS_NGP_181,R_NGP_21,Hingna,20-01-2026 23:51,26,50,Weekday,Night,52,MEDIUM
BUS_NGP_103,R_NGP_21,MIHAN,20-01-2026 18:13,41,45,Weekday,Evening,91,HIGH
BUS_NGP_181,R_NGP_21,Hingna,21-01-2026 11:08,22,60,Weekday,Afternoon,36,LOW
BUS_NGP_099,R_NGP_12,Sakkardara,18-01-2026 22:17,25,45,Weekend,Night,55,MEDIUM
BUS_NGP_151,R_NGP_03,Zero_Mile,19-01-2026 10:44,18,40,Weekday,Morning,45,MEDIUM
BUS_NGP_040,R_NGP_03,Ajni,18-01-2026 16:24,20,40,Weekend,Evening,50,MEDIUM
BUS_NGP_146,R_NGP_21,Hingna,01-01-2026 09:17,37,45,Weekday,Morning,82,HIGH
BUS_NGP_019,R_NGP_03,Sadar,16-01-2026 15:58,13,45,Weekday,Afternoon,28,LOW
BUS_NGP_013,R_NGP_21,Wardha_Road,13-01-2026 10:40,2,60,Weekday,Morning,3,LOW
BUS_NGP_113,R_NGP_12,Sakkardara,07-01-2026 05:08,18,50,Weekday,Night,36,LOW
BUS_NGP_141,R_NGP_03,Sadar,23-01-2026 14:14,39,60,Weekday,Afternoon,65,MEDIUM
BUS_NGP_199,R_NGP_08,Ajni,28-01-2026 10:05,23,50,Weekday,Morning,46,MEDIUM
BUS_NGP_074,R_NGP_03,Sitabuldi,28-01-2026 15:50,28,45,Weekday,Afternoon,62,MEDIUM
BUS_NGP_043,R_NGP_21,Wardha_Road,14-01-2026 07:27,21,60,Weekday,Morning,35,LOW
BUS_NGP_103,R_NGP_12,Sitabuldi,19-01-2026 19:42,39,60,Weekday,Evening,65,MEDIUM
BUS_NGP_141,R_NGP_21,Wadi,17-01-2026 12:54,6,40,Weekend,Afternoon,15,LOW
BUS_NGP_044,R_NGP_21,MIHAN,12-01-2026 20:15,22,60,Weekday,Evening,36,LOW
BUS_NGP_158,R_NGP_12,Sakkardara,16-01-2026 03:25,2,55,Weekday,Night,3,LOW
BUS_NGP_192,R_NGP_21,Wadi,16-01-2026 10:08,26,55,Weekday,Morning,47,MEDIUM
BUS_NGP_085,R_NGP_08,Medical_Square,19-01-2026 18:43,55,55,Weekday,Evening,100,HIGH
BUS_NGP_155,R_NGP_12,Sitabuldi,24-01-2026 00:33,35,60,Weekend,Night,58,MEDIUM
BUS_NGP_161,R_NGP_03,Ajni,17-01-2026 10:05,5,50,Weekend,Morning,10,LOW
BUS_NGP_170,R_NGP_03,Ajni,23-01-2026 02:32,8,60,Weekday,Night,13,LOW
BUS_NGP_183,R_NGP_03,Zero_Mile,29-01-2026 18:32,43,60,Weekday,Evening,71,MEDIUM
BUS_NGP_032,R_NGP_08,Dharampeth,09-01-2026 04:05,31,45,Weekday,Night,68,MEDIUM
BUS_NGP_058,R_NGP_21,Wadi,12-01-2026 02:20,10,55,Weekday,Night,18,LOW
BUS_NGP_185,R_NGP_12,Reshimbagh,14-01-2026 03:07,22,55,Weekday,Night,40,MEDIUM
BUS_NGP_148,R_NGP_03,Sadar,28-01-2026 12:19,6,45,Weekday,Afternoon,13,LOW
BUS_NGP_077,R_NGP_21,Wardha_Road,25-01-2026 06:50,28,55,Weekend,Morning,50,MEDIUM
BUS_NGP_098,R_NGP_03,Sitabuldi,11-01-2026 19:33,54,60,Weekend,Evening,90,HIGH
BUS_NGP_150,R_NGP_21,Wardha_Road,15-01-2026 03:47,4,50,Weekday,Night,8,LOW
BUS_NGP_001,R_NGP_21,Wardha_Road,02-01-2026 19:29,44,50,Weekday,Evening,88,HIGH
BUS_NGP_198,R_NGP_12,Sakkardara,11-01-2026 05:42,15,40,Weekend,Night,37,LOW
BUS_NGP_147,R_NGP_03,Sadar,29-01-2026 04:23,37,55,Weekday,Night,67,MEDIUM
BUS_NGP_176,R_NGP_21,Hingna,15-01-2026 17:16,34,50,Weekday,Evening,68,MEDIUM
BUS_NGP_028,R_NGP_03,Sitabuldi,16-01-2026 16:34,38,55,Weekday,Evening,69,MEDIUM
BUS_NGP_006,R_NGP_08,Medical_Square,03-01-2026 18:16,44,55,Weekend,Evening,80,HIGH
BUS_NGP_133,R_NGP_08,Dharampeth,10-01-2026 05:27,20,50,Weekend,Night,40,MEDIUM
BUS_NGP_153,R_NGP_03,Zero_Mile,12-01-2026 11:39,20,45,Weekday,Afternoon,44,MEDIUM
BUS_NGP_179,R_NGP_08,Ajni,18-01-2026 04:44,1,55,Weekend,Night,1,LOW
BUS_NGP_082,R_NGP_12,Reshimbagh,29-01-2026 23:19,26,40,Weekday,Night,65,MEDIUM
BUS_NGP_170,R_NGP_21,Wardha_Road,30-01-2026 04:01,20,55,Weekday,Night,36,LOW
BUS_NGP_117,R_NGP_03,Zero_Mile,13-01-2026 18:00,48,50,Weekday,Evening,96,HIGH
BUS_NGP_141,R_NGP_21,Wardha_Road,15-01-2026 09:45,38,50,Weekday,Morning,76,HIGH
BUS_NGP_143,R_NGP_21,Wadi,09-01-2026 13:15,6,40,Weekday,Afternoon,15,LOW
BUS_NGP_193,R_NGP_12,Sakkardara,21-01-2026 23:53,21,45,Weekday,Night,46,MEDIUM
BUS_NGP_129,R_NGP_21,Wardha_Road,29-01-2026 13:37,23,45,Weekday,Afternoon,51,MEDIUM
BUS_NGP_008,R_NGP_12,Reshimbagh,26-01-2026 06:24,32,50,Weekday,Morning,64,MEDIUM
BUS_NGP_164,R_NGP_12,Manewada,17-01-2026 02:45,15,50,Weekend,Night,30,LOW
BUS_NGP_030,R_NGP_12,Manewada,19-01-2026 11:47,25,40,Weekday,Afternoon,62,MEDIUM
BUS_NGP_047,R_NGP_03,Sitabuldi,08-01-2026 08:36,38,50,Weekday,Morning,76,HIGH
BUS_NGP_033,R_NGP_12,Reshimbagh,05-01-2026 21:00,9,45,Weekday,Night,20,LOW
BUS_NGP_018,R_NGP_21,Wadi,16-01-2026 07:44,7,40,Weekday,Morning,17,LOW
BUS_NGP_092,R_NGP_03,Ajni,19-01-2026 11:56,20,55,Weekday,Afternoon,36,LOW
BUS_NGP_065,R_NGP_08,Dharampeth,09-01-2026 16:53,35,50,Weekday,Evening,70,MEDIUM
BUS_NGP_097,R_NGP_21,Hingna,27-01-2026 14:26,18,40,Weekday,Afternoon,45,MEDIUM
BUS_NGP_136,R_NGP_12,Sakkardara,05-01-2026 02:55,10,60,Weekday,Night,16,LOW
BUS_NGP_117,R_NGP_08,Medical_Square,13-01-2026 09:03,34,55,Weekday,Morning,61,MEDIUM
BUS_NGP_029,R_NGP_03,Zero_Mile,22-01-2026 09:45,53,60,Weekday,Morning,88,HIGH
BUS_NGP_086,R_NGP_21,MIHAN,06-01-2026 12:47,9,60,Weekday,Afternoon,15,LOW
BUS_NGP_016,R_NGP_21,Wardha_Road,16-01-2026 23:24,1,55,Weekday,Night,1,LOW
BUS_NGP_123,R_NGP_12,Reshimbagh,24-01-2026 16:57,6,60,Weekend,Evening,10,LOW
BUS_NGP_039,R_NGP_12,Sakkardara,20-01-2026 20:36,10,60,Weekday,Evening,16,LOW
